audio_class,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19,mfcc_std_20
Snare,-276.99295,192.71431,18.023888,28.065603,-14.117475,4.2250314,-1.3868035,1.0777823,-2.1302214,9.17496,-7.407661,8.737549,26.37776,3.2430186,-5.649046,0.66884005,-3.1391814,-0.10292886,19.601324,-8.606741,29.747437,28.148636,7.6405234,19.438427,14.088445,10.918867,8.656484,6.406746,10.075578,6.0033164,6.586147,9.541675,11.430833,6.2813435,3.4141314,6.70723,7.5339074,9.534823,4.32262,5.232034
Snare,-212.07469,92.173416,7.1239905,25.349203,-38.38948,18.537794,-23.816448,7.794579,-10.451237,-21.157928,-12.040331,-12.938167,-1.7280637,1.1249654,0.2143788,-1.5800711,-2.9225912,-3.5272458,6.25752,-14.095143,66.58364,80.16266,12.804394,21.983673,6.3911943,13.930323,9.032729,6.550865,5.988522,16.822115,6.7767506,4.959364,8.195553,14.826515,7.4407334,5.6397123,8.094783,8.699094,8.660876,9.830186
Snare,-324.61667,48.296867,16.73841,17.33458,-4.134253,11.493069,-7.206722,-8.588508,-23.190779,0.5553802,-3.3662715,-0.7428365,8.646253,-7.606318,-8.537472,11.791113,6.745276,13.309755,-6.4629917,-8.552889,85.19353,83.84013,10.373107,20.440456,21.093895,8.67714,11.143188,4.333219,10.256641,7.424052,7.67282,8.7813835,7.0956745,9.535119,2.8187718,8.277348,8.378437,11.4666395,5.4332104,7.052271
Snare,-199.53548,13.899691,-24.440294,40.864544,-49.80323,22.222069,-5.9339423,-0.7529523,7.571381,-15.4591055,6.7708516,-0.3278807,-10.326423,-6.3353786,12.762685,1.9595945,7.1044254,2.1083376,0.6450188,-3.8442957,32.31552,59.879074,11.509615,16.236244,11.259893,17.828102,8.855995,6.0326734,6.012728,9.201159,6.4062552,5.3517623,6.5947495,4.8181014,8.719445,5.0078006,5.6834064,4.523279,5.9964547,6.0768957
Snare,-198.29611,144.00595,-97.87023,22.807804,-36.609993,38.057293,-5.20758,5.864988,-20.465155,25.382965,11.147934,2.5128632,2.338859,5.9637823,3.2137928,0.08800944,-6.0726976,-0.030108059,11.636455,-4.13761,24.628061,20.580433,23.533459,19.403273,13.753821,6.2417784,13.251999,8.434869,8.608694,11.452416,15.04971,7.6078515,6.800826,6.7070746,5.098431,6.623524,6.2287054,10.964297,3.7587962,6.520642
Snare,-149.33969,83.5968,32.427578,10.908398,2.0700028,23.578941,-14.491454,22.594025,-9.090252,-4.243075,-10.183553,-6.3956013,-9.22759,-8.613649,-9.200448,0.084527165,-3.8728018,4.912591,-10.032716,-5.4015546,59.96897,30.45373,20.477135,18.127293,15.086314,5.3838754,9.130105,7.839439,8.817759,9.538643,7.601121,5.9016194,10.838826,6.0878263,8.390004,3.2657027,6.6294785,2.653648,4.4476366,6.99748
Snare,-211.65038,135.88046,9.788216,35.362804,-23.43039,10.592253,1.45739,8.344621,-3.4163,-13.698167,3.000181,-12.154733,4.2344036,-14.591396,-3.2035012,-7.661463,14.331977,-3.3541884,-3.6236002,-9.305298,37.003525,45.69029,24.771532,11.638306,14.093473,9.128137,10.415477,15.980132,10.827641,4.656429,4.2247453,3.1702049,9.648351,9.357442,9.734519,7.575834,4.77235,5.818365,6.804292,5.3927784
Snare,-384.73788,167.84361,-68.51044,-16.292921,-14.431563,15.963829,16.677452,-13.937612,-3.0732262,3.8867977,-6.720864,7.049814,1.4701246,-11.534999,5.3164463,10.020055,-2.6538386,-5.4534507,-5.304908,-0.90936065,42.43029,1.5598228,13.291682,3.0434375,10.543979,7.7852554,7.876432,16.022509,7.723826,4.5814085,4.48234,5.4841504,2.4982164,7.3528967,7.8382688,3.1061256,2.9745605,2.8630433,2.8026798,2.8616073
Snare,-236.76776,81.7951,-2.5500023,43.433426,-26.588633,28.019112,-21.629774,8.735669,-11.925195,-0.8153416,-4.045046,2.4765723,-7.3975434,2.9461756,-10.467177,-4.047897,-6.2802844,0.36590245,-7.9715896,1.5152439,127.8554,56.83135,19.840876,17.896692,20.498198,7.4270825,13.54167,6.1900997,6.412468,7.0052505,5.9908223,6.515753,7.81498,6.059692,2.7539954,4.836071,3.7979653,5.3500776,3.8483493,7.2679243
Snare,-292.16727,22.645744,-81.469635,-10.759293,-40.203598,-4.173344,-20.316082,18.858812,0.79951036,-13.679086,-14.464526,-2.4512491,-11.663957,9.148782,8.130838,-2.1555443,1.9099294,0.94579047,-10.180078,-1.2292485,102.53214,21.493849,15.640667,16.96409,17.600754,9.722786,15.803508,10.9519615,10.967997,7.467434,3.9486427,3.9126277,8.917511,8.872817,5.873744,8.530619,6.1995025,11.17355,4.4121175,3.5233674
Snare,-347.47,150.55348,-165.07202,39.39836,3.624463,-24.300459,-5.8126626,-35.943714,-21.557472,-3.9217784,-35.447323,-9.4585,-15.167832,-26.293736,-1.2261937,-12.619165,-14.034934,-4.619255,-7.3623776,-8.764723,82.81298,25.5269,25.6776,14.765907,16.25391,12.631529,10.574439,9.880959,9.732288,8.074648,6.8457804,5.664499,5.5268817,5.080887,6.1110682,5.6138144,5.532075,8.181187,10.19139,6.1256576
Snare,-204.55157,126.864296,-27.68378,-5.7490673,-20.219099,11.1907,-18.668089,13.056096,-5.871739,-8.978481,1.528024,-7.135636,-7.315345,-9.505938,-4.8645,1.4764688,4.0559993,-14.1084,-0.50600123,-0.16408396,85.076485,71.025665,38.79346,24.394918,6.7646823,20.07379,11.334814,8.038358,13.48735,7.926486,11.507977,5.6326413,6.8050103,7.7373924,6.0972514,5.7671514,6.687174,3.3409877,5.788058,4.6042466
Snare,-253.87268,32.0369,-5.9256725,39.582874,-14.190435,6.83807,-2.6762257,-18.163961,-13.006241,-2.515627,3.7519042,-8.904667,-11.942965,-6.6406975,-2.4110036,-5.4881053,1.9434698,17.060827,-10.1941185,-9.095503,121.69291,86.39159,11.598936,17.396662,13.699851,12.7094145,9.710674,10.368858,11.814453,15.161511,7.1031938,13.185435,11.676988,11.532873,4.5915456,8.078128,5.382161,4.7835755,5.5321145,5.82621
Snare,-339.0318,53.851894,-6.2385683,24.73343,5.436926,-0.18957062,-11.19287,13.216323,-12.598553,-14.673448,-2.6829214,-11.488128,-8.864454,3.7920227,3.5022593,-1.6054941,1.5179876,-2.5242798,-7.86175,-6.720525,65.237076,97.50724,20.89058,17.898458,14.041361,5.819785,6.7675314,10.710694,8.669593,8.722771,18.213762,5.9464474,6.4926653,9.146993,6.8450327,8.601807,8.523046,5.240408,6.2641206,6.333233
Snare,-336.26004,42.093807,-47.75489,45.157272,-19.901897,14.492979,-17.317966,9.427627,-13.106404,8.378928,-8.168955,0.96215045,5.336518,-3.457191,-1.1216724,-3.4931426,-0.4516753,1.4756165,1.3419219,-0.9196389,86.63527,21.323135,31.661123,22.336926,9.40612,9.498154,10.371557,8.090812,10.206489,5.608746,6.1864424,7.658189,11.693192,7.470531,5.5539455,4.8874235,4.871543,4.464422,4.696165,7.7089305
Snare,-169.09769,45.307255,42.947918,20.272442,10.630758,33.988403,-4.3679643,15.957531,-14.256129,-1.7927433,-11.625127,-9.569907,-2.5838988,-0.25155145,-7.753093,-4.839566,-7.7280793,-2.6729803,-13.274981,-6.4117684,100.617836,34.21183,13.413852,13.281825,11.699292,9.394938,12.231551,15.337618,14.800388,6.808182,5.1532307,7.44104,5.834209,5.2627525,9.176908,7.7027974,7.7526393,7.4724746,5.578639,4.049421
Snare,-209.62387,63.873814,-6.0987883,31.602388,-23.339184,11.889034,-17.875422,6.9509044,-13.310989,-15.736652,5.1031146,9.689263,-6.6440563,1.0259022,-11.035602,1.5036324,11.067498,-3.085859,-6.0471253,-2.3762286,67.13431,66.6208,14.67297,34.562992,10.1751795,14.983601,5.6831355,4.282045,12.247626,8.696505,8.658621,3.6763005,7.7209344,6.685678,8.034319,5.3646836,11.709441,5.66199,7.668294,3.823513
Snare,-291.18903,201.34576,-137.65706,41.845757,1.2916567,13.5874405,24.47314,-29.767696,-3.3381896,10.364609,-13.246221,10.873509,-11.213048,3.8070192,-1.9210182,-9.013418,6.5194216,-2.6022346,-4.6524453,-5.165364,51.721077,9.971255,8.796535,32.12976,18.705885,14.172795,11.979763,9.504341,14.0297365,4.715582,7.290867,12.809564,7.7222557,5.9787173,7.195012,5.1570425,5.957145,5.8340554,7.4855733,6.3767343
Snare,-257.13632,220.57747,5.941013,4.252246,-33.91016,20.873016,8.584464,-3.9550405,-1.7389504,-0.91096103,12.287917,-12.819785,9.879924,-19.298832,-9.878839,-4.0923557,1.5181355,4.133472,-10.4714155,-5.361827,18.974182,53.078037,13.079767,21.73447,15.28314,5.164223,14.633745,6.229317,7.4107084,7.4727564,4.413177,7.739689,5.7799926,4.852703,2.5184832,6.150657,4.309376,2.4455805,9.789512,4.3789434
Snare,-316.19516,92.242485,-22.865398,1.4890087,-27.682772,-22.479795,-1.7770486,-15.202881,-17.12773,-22.110918,-3.387253,-3.9312449,-0.07766017,-6.796112,-15.121104,0.25757158,-4.730109,3.1858122,-5.5211177,-7.605491,68.74884,78.69377,21.211863,18.96231,7.775744,14.018775,17.464516,6.493054,11.31981,17.078066,11.854446,10.618592,8.90736,11.048198,11.688117,13.5984535,8.113101,10.124618,13.889185,9.734158
Snare,-208.66685,21.908031,-7.4558873,-31.410969,-4.038859,-15.313485,14.897266,-4.8814683,-7.4221783,-6.714025,-3.8424938,-4.36169,-5.3633494,-8.090496,-7.1538544,1.2487973,-13.564768,-12.748285,-12.141474,1.5756011,48.82363,35.125645,23.215542,21.229458,13.46635,11.881321,5.6664023,18.718077,6.749891,9.155235,13.017022,7.7527723,16.85644,5.636221,7.406368,4.8497443,7.010239,7.2970095,4.66142,8.667951
Snare,-99.47099,30.74163,41.35913,9.599659,3.334353,22.57747,-14.604651,18.638838,-8.88658,1.0097438,-13.299031,-12.130819,-10.802521,-10.76674,-12.560586,-4.6691036,-14.128652,-8.462877,-13.789403,-5.9884257,23.811447,34.62118,9.635168,13.026721,10.089508,6.9173336,9.873803,7.425742,5.325107,6.490415,5.928985,4.608814,5.399355,4.7202067,9.218622,8.543108,7.873042,7.5301867,4.931183,3.1492882
Snare,-292.84595,86.55062,8.984747,4.0638146,-2.8862708,6.7284827,-6.9263754,-14.386451,-19.48314,-4.429994,-6.9507527,1.8290033,14.506629,-6.112284,-11.054179,6.510534,6.4278965,12.958129,-4.293584,-10.994543,77.301,116.88015,13.837704,23.664392,17.585264,13.866563,8.406,8.547377,13.452473,8.550788,7.082151,10.843972,11.566415,7.557641,5.7783766,5.8937097,6.210824,4.931255,5.7256937,5.5938163
Snare,-203.22903,24.96874,-2.8119922,59.593582,-43.121212,27.366495,-3.0627952,1.3402302,1.962954,-5.861254,2.8411496,3.998934,5.6570387,-5.6526647,10.240961,-2.9418128,3.4493718,3.6868973,4.1797066,-2.6246989,41.695595,29.720776,10.309033,11.67272,14.863831,8.270665,8.541802,4.594987,6.0249944,4.581963,7.360494,9.528625,8.0906,4.8998566,6.425025,6.681126,3.1488163,4.6219583,3.0954614,5.0065703
Snare,-213.6765,202.06937,-15.007045,-2.0782213,-11.091345,-10.468377,-9.019585,2.4435022,-2.9377782,-29.243961,6.1187673,4.338283,-0.48015487,-12.880799,0.4078482,-16.237019,5.207863,-4.6090817,-1.0766252,-13.82251,11.104081,63.51698,18.642838,21.098333,8.56959,17.239595,10.023506,7.0890346,11.763425,15.474567,4.2281175,7.8619056,5.649926,5.7353015,3.8094237,3.7731838,5.2369294,4.6603155,5.7520285,4.2291656
Snare,-225.49345,98.832,-52.557056,39.595562,-24.023907,47.23131,-7.9423337,3.4212208,-36.123783,3.6873753,7.3586283,-16.815416,-8.053295,-3.0933042,-0.78961647,-1.9659353,3.754356,-5.5250416,0.8876564,-3.7673225,129.55719,21.711084,25.314823,25.348915,15.475438,8.265179,6.8908553,7.8033805,6.1767044,10.151318,11.7496,10.733283,4.29062,3.0040505,8.779219,6.1323013,5.7313743,12.416776,5.6155615,4.0684276
Snare,-265.52414,223.13678,38.244183,9.855813,-38.92506,37.343693,-2.6932392,-8.139508,22.57328,-20.854889,7.4161186,-5.1855445,-2.539172,-14.410423,-9.657015,-5.258575,-4.9606066,1.9920659,-1.1969311,-19.869734,32.212456,28.586899,4.983892,21.599287,9.440834,6.745901,8.181411,5.757888,4.5334687,7.804797,5.1308026,6.9241533,4.343166,3.6576283,2.767294,4.4286923,5.7241716,5.321064,6.102748,7.985135
Snare,-434.3695,-50.199886,14.696442,14.441067,-24.35859,16.049204,-0.17196101,0.47990417,-18.240526,1.6965432,-3.6703565,1.2526606,-10.104638,-0.3508683,8.327629,23.444948,-5.1704803,-10.660661,5.297313,11.050842,52.49142,23.495926,18.186718,7.3235054,4.990234,12.9054985,6.8441415,6.0383434,5.741534,4.2705326,4.227382,5.5812693,5.726934,3.4957592,9.675848,6.3379683,3.5062373,6.5212116,2.0133848,2.3721235
Snare,-288.87704,3.649275,-2.4119215,53.097748,-47.54549,30.165537,-9.368427,6.6956134,-1.4830981,-4.162914,5.0772953,-3.567297,-0.21623223,-4.6946917,-1.9437988,2.43863,3.9517462,3.100661,7.988618,-5.456037,96.73788,62.58175,15.470164,8.933712,18.047018,9.402945,7.729096,6.55401,12.514912,8.145562,10.083125,6.1298656,7.098963,5.532543,7.946961,5.6586432,5.526122,4.850842,6.6483393,5.3299475
Snare,-208.2493,172.56056,-37.91367,13.823442,-33.71224,6.481803,-14.978098,16.48851,-22.663351,-21.237818,12.510563,-12.956237,7.385345,-6.957589,-16.012222,-16.793114,8.97603,-16.989082,-6.829385,-10.322514,29.089802,41.62295,18.766333,22.077854,11.490562,7.466978,9.914269,8.705235,7.4200945,9.607726,8.610597,6.758796,8.375339,6.652178,8.612131,15.234351,6.84172,11.92099,11.309425,6.1268377
Snare,-239.69832,13.357765,-26.887222,49.621975,-46.257256,15.575645,-7.734487,-6.7389817,12.213675,-12.297927,4.545399,6.64941,-5.033703,-2.8238037,11.7859955,-0.48672205,14.927446,-0.5837978,-1.0578729,-1.0527179,32.740826,35.98734,8.164215,23.770384,9.567576,10.347319,6.550271,5.9726286,5.1053696,7.2199116,4.654956,5.3769636,6.1187673,5.467377,4.3833656,7.396972,4.035289,4.484666,6.0506525,4.577453
Snare,-176.63885,123.27641,-24.941334,13.237897,-17.14825,22.679655,-1.5119447,19.36009,-1.4520181,3.3694956,-16.224377,13.871232,6.5176616,-12.488645,16.234661,8.091271,-1.5385305,2.4967434,9.347315,-0.09184932,42.37268,11.793996,19.341509,17.159363,13.032395,8.940436,7.170206,6.587182,7.2449017,8.947327,7.700115,6.5731454,5.2067018,6.078858,3.4664414,5.4247074,5.599022,7.794565,6.3037653,7.463614
Snare,-218.69908,212.86812,-18.99448,-26.238247,-32.02448,-30.899399,-7.405763,27.60358,-24.2862,-7.5113854,6.967669,-2.7218676,-4.5964255,-15.190916,-8.345813,-18.110939,6.816452,-11.99319,-0.27389172,-11.251351,19.372505,9.133399,20.571373,14.955863,7.1567655,7.2817903,5.3196917,8.072881,5.440275,6.2790494,4.8266487,7.4721847,5.852488,4.7363214,5.790961,4.992671,5.890016,6.035451,3.8914182,2.781385
Snare,-349.5972,37.50073,-22.910559,56.17827,-22.62362,16.095911,-0.26059458,18.140388,-23.154972,6.7417455,-10.137439,3.7640936,2.863987,-9.724644,-10.970405,-6.1493154,-0.35860062,10.263653,7.4878154,-1.1881547,114.80983,24.643559,11.979192,8.239966,16.202065,5.8161526,8.128876,12.37175,5.007177,17.449493,4.7429247,5.6587987,6.7980905,6.595905,8.708083,8.050233,9.890992,9.611403,11.952696,5.7544765
Snare,-388.7343,173.91573,-157.97108,30.851967,23.769808,-15.186064,-1.1297156,-29.177172,-21.119228,6.6283484,-26.794895,-14.637364,-13.587699,-13.940777,-8.250813,-22.278288,-7.7290673,-9.6267395,-13.055332,-4.8048267,74.38412,34.385303,17.989965,18.120277,6.9739685,8.886951,14.425283,3.4540713,16.77922,7.529361,11.963275,6.5979548,5.1593776,8.390635,6.7770743,5.5969667,13.078249,5.319143,6.6250033,3.2578485
Snare,-156.22781,146.8676,-73.61469,41.063103,-16.631273,36.636086,5.4481473,9.199121,-16.795296,14.57329,22.533857,0.11308022,-0.18412876,-4.0096803,3.172695,4.1455965,1.9599417,0.36944276,0.8349993,-3.4869144,40.763386,23.400625,18.83108,10.773707,17.830019,7.8832455,12.29282,10.613009,11.780919,9.328324,6.5951676,5.621025,4.210851,6.4595547,7.3809776,7.971883,12.865314,13.670082,6.940069,4.2241306
Snare,-266.10913,164.22173,-18.886063,12.86552,-20.782673,2.7590177,-9.283084,18.780329,-22.10435,-12.337193,0.481781,-5.7751923,9.71653,-9.220135,-16.29723,-10.168229,5.8359337,-17.628746,-5.2374945,-11.64859,33.878513,43.671463,16.13896,19.522623,7.5770884,6.829038,9.601755,5.7374873,8.832862,7.273417,4.592389,6.1789308,7.5045643,4.9756637,6.4903755,11.749798,5.7213345,8.788832,7.0509033,3.2946124
Snare,-219.71574,18.26392,-2.322652,-20.33867,10.390812,-17.541643,16.930902,-7.062947,-6.7052736,-8.850392,-8.835429,-4.3982396,-8.21654,-19.857334,-12.319411,-4.577482,-12.844337,-15.503441,-13.368834,2.6968858,83.27177,26.768824,19.23261,14.261881,11.8859,9.661881,5.066183,16.495054,10.736454,7.8976064,8.641556,7.2299633,7.4089937,6.054646,3.8577406,7.7921705,6.5114007,6.485684,6.289966,5.854725
Snare,-270.79636,24.782066,-21.215446,54.31852,-34.751244,23.317543,-6.042844,-2.39901,7.359764,-17.857704,8.558582,2.990671,1.1368726,-11.464324,10.059536,3.3119676,14.616752,-10.990158,-1.5739403,-2.517851,40.14109,29.185024,8.526054,16.202215,8.741768,9.292509,7.0883574,4.3576517,7.909957,3.6491559,6.264462,5.003956,6.573968,5.6706405,5.5401754,5.422809,3.599116,5.402977,4.540463,4.2592397
Snare,-202.16283,179.74466,-36.08336,13.731675,-33.49911,5.4085107,-16.785366,17.352266,-22.85424,-23.6677,11.562882,-11.979637,7.279623,-3.4788015,-14.473569,-18.319397,11.150544,-19.47841,-9.452243,-10.285946,27.909985,36.735104,19.26397,20.018686,10.899514,5.3989973,5.2147818,9.433112,6.413562,6.1922975,8.589551,4.3717003,6.6008725,6.7256436,6.9551387,11.702288,5.2169724,7.527392,10.054224,6.208293
Snare,-387.2297,6.2526784,19.922813,-0.024111131,-21.554306,24.06176,-2.5251353,0.6446144,-3.3362246,-4.9774733,4.368403,-4.6656036,-11.663232,-9.479283,-6.15216,9.902473,-6.159548,-11.007912,-3.0698404,10.575157,119.29886,98.83092,22.781626,20.33972,11.735902,14.000063,14.182272,10.150951,9.754652,8.870187,12.39561,9.595702,8.995645,7.239769,7.593284,5.9561334,4.7325506,7.3182693,10.427799,5.2372293
Snare,-260.3495,228.60396,12.735158,-1.2116715,-32.913494,17.743828,-1.4190581,-1.874135,2.1895266,-8.140704,9.183918,-10.016217,15.0417795,-15.788723,-18.291117,-9.392144,-0.14749661,3.8230622,-10.789866,-10.07001,20.201916,43.80259,9.042736,18.195034,9.999193,5.5356393,7.671032,5.480169,4.5425234,7.9897513,7.1870146,6.0358734,5.596864,6.2257094,6.7362056,4.4304295,4.0902276,6.8553743,4.825732,3.710581
Snare,-305.79614,105.73574,-15.647293,-18.189064,3.9728706,-12.082498,-9.507997,3.9386892,-3.7096229,6.2147365,-1.4026603,-7.5990124,-13.44908,-20.749245,-4.0536456,5.4884553,0.4689599,-20.677055,-18.047247,13.5537815,25.739134,49.622112,21.07432,17.21426,6.8764663,6.8428946,19.95145,6.4778075,4.606373,5.367071,8.939899,6.976914,5.1728616,5.7166905,7.723629,7.421501,5.215433,5.3419013,9.867942,5.992585
Snare,-174.65321,135.4433,-3.5453315,-15.287449,-12.252435,-6.8551693,-7.2209883,-8.752655,-21.850927,-22.314182,-3.447969,-5.561406,-12.915121,-0.3094824,4.1355853,-20.913795,-5.3789115,20.498222,-8.478849,-10.322239,72.58294,43.826958,15.235446,13.100545,18.190214,8.139399,23.277763,8.807388,17.50405,10.258805,6.8842273,9.859627,19.150415,5.145871,7.4180617,6.77388,7.6058927,7.1242433,7.411345,5.684277
Snare,-329.46823,149.37874,-172.6368,37.661842,-5.594768,-8.980585,1.0021304,-35.97543,-13.938476,-2.2615724,-30.072008,-7.1310105,-14.794553,-15.301314,-13.357436,-19.171879,-6.935057,-13.294712,-11.533141,-6.5509562,84.53838,22.085253,15.395741,5.644298,22.48385,7.5882206,15.528171,13.610454,13.718286,6.523308,9.648398,2.7176757,7.315799,6.026708,5.902305,6.468906,5.5192685,6.4043646,7.4378757,12.214861
Snare,-190.34572,166.69899,11.805799,36.516117,-43.15383,15.159628,1.7340312,-0.24968061,-12.372089,-2.4852278,-3.1347392,1.0011716,14.351388,-3.2060752,-1.1640977,-13.214795,-0.641009,2.0015173,-0.8809675,-13.4022,18.170574,62.089123,15.202326,8.473073,7.0685577,5.108893,8.908486,8.720058,7.078954,5.376676,6.8821855,3.9957457,5.675802,6.377344,3.4615395,4.8555,4.320543,3.9225814,4.765763,7.400735
Snare,-296.60202,161.45734,-85.08371,84.966805,-2.105584,-12.989694,29.99245,-22.92763,7.3272824,7.553711,-16.037025,-0.84602773,-5.2958555,-4.6947803,-0.91774786,1.3877141,-4.742754,2.6402705,-2.5274708,-9.780422,41.222233,38.27408,6.557804,6.3058414,7.0089364,10.26316,7.485391,8.656842,7.1153917,6.2234282,4.921109,6.2950435,5.911052,5.9546614,11.429729,7.842119,7.361458,3.062987,4.1329103,3.8441281
Snare,-371.83734,162.72603,-136.14705,71.57398,29.665419,19.193184,17.375122,-26.907618,-1.4847242,6.9885726,-14.698082,17.75077,-4.686902,-8.148648,3.8610687,-5.8654947,9.11038,6.971546,-6.545708,-2.750903,32.863495,23.648771,14.128543,19.222006,17.445345,7.166401,10.067533,12.437364,9.996565,5.658864,7.5187964,4.775516,5.4631,8.732775,7.688782,6.7329974,7.995033,9.340574,4.771571,7.0285516
Snare,-233.27893,-13.646068,-0.12763612,62.331913,-42.911217,13.612094,-9.927871,14.102728,-14.415727,1.591328,0.78306276,1.4760218,-1.5666761,-2.0372415,0.19198541,-3.2599175,2.2439904,7.5514374,9.964847,2.2708,74.59055,57.483303,21.126919,8.149254,19.870012,13.025413,12.137594,7.6835647,8.907419,7.1550026,6.086506,4.9719853,11.05765,7.357363,5.3335915,10.332399,4.789667,5.2189536,7.427633,7.791436
Snare,-217.0608,102.58904,-4.639078,59.566196,-31.537792,28.42852,-6.8046026,3.056366,-10.107454,3.0774882,-4.579093,5.8606167,-11.380511,0.32054934,-8.504136,2.5740497,-2.2685952,5.7216096,-6.3313055,0.9551925,53.749172,47.151253,15.951387,15.291843,23.082745,11.121297,13.051976,6.5347896,5.986593,7.1923304,6.948844,6.519851,9.066506,4.635274,10.920705,6.66931,5.840009,5.146128,7.5246487,8.8787155
Snare,-231.43236,43.24979,-14.978191,62.818108,-27.396145,23.07031,0.91383207,9.196667,-2.4683704,-12.087212,-4.110876,4.6530285,11.638001,-0.5621624,-0.11666827,0.12654269,2.626021,4.539832,-2.14513,-6.623174,97.44722,79.880875,11.697467,9.051415,21.765675,9.530912,7.3635077,8.16411,13.302351,9.28303,5.3041053,7.35715,7.3908277,5.9976826,8.810946,12.3021145,8.476485,6.1552196,5.396775,4.708046
Snare,-309.6426,171.77174,-29.378963,-30.723862,-15.629826,-11.142501,-11.75659,-15.210167,2.4791641,-4.9465613,6.0377927,3.973707,-13.378914,-8.574931,-13.434248,-13.242789,-3.1502745,-7.490126,-14.915537,-4.117892,69.13704,38.84117,13.971703,12.0288925,8.938472,11.546268,7.574856,8.551344,11.506583,7.3596764,7.7639174,11.501293,8.374072,9.68122,9.139862,6.80218,7.841029,8.795672,5.700598,4.2707186
Snare,-240.16084,211.60841,-31.33332,8.344065,2.5970511,-24.773495,-4.302934,19.934025,-25.262596,-10.3154545,16.629038,-9.737281,5.5952625,-16.840286,-23.345594,-11.256771,14.057389,-25.71578,-6.4561996,-14.405452,12.603279,6.2468677,17.343414,11.744736,7.4673867,12.801474,11.4185705,9.813043,3.9842486,4.0784574,4.1111393,5.4656353,6.845654,5.688375,8.108102,3.6618059,3.528432,5.042811,3.6305125,6.579003
Snare,-255.2946,197.97707,10.719443,17.159826,-23.433508,27.443579,-18.455694,5.3395586,18.411009,-26.436377,6.901306,-7.0889583,-2.1834388,-11.8076725,-4.7827077,-6.563617,-3.6045744,9.483212,-7.4589405,-12.866868,34.16878,49.50653,15.922173,19.987337,6.576331,10.45297,9.117673,8.112909,14.103929,15.944302,8.639243,5.6332173,5.2083025,4.2530003,5.093998,9.981873,5.924894,4.013458,9.973115,6.828894
Snare,-185.43126,145.65665,-88.92838,19.780504,-35.96893,44.400185,4.718622,11.912995,-21.721144,17.17692,21.953512,1.237691,7.559704,1.2699429,8.44065,5.0446134,-6.0133915,4.370533,6.699991,-6.602469,51.11154,18.397066,20.866402,24.489664,17.995531,12.996492,12.988282,5.4162083,16.547539,11.088099,10.032223,10.144097,7.712472,6.9731755,4.769425,5.3912773,8.6237545,6.9132695,5.0997195,6.709119
Snare,-204.77113,31.082396,-10.059263,-29.018652,3.1334937,-20.14037,21.899107,-2.3274758,-4.964693,-3.3999984,-8.162636,-5.045732,-11.199853,-15.250576,-12.50253,-3.29086,-7.7013173,-11.563174,-8.30452,3.0643973,56.2957,22.126913,8.695118,14.221281,11.064619,11.46625,7.1317186,16.42417,6.2604117,9.165156,4.2604756,8.419439,6.659183,7.9709024,4.2504706,9.212437,4.2752395,7.51961,5.9539638,5.534824
Snare,-235.93582,95.96338,-2.311858,22.596895,-40.049007,16.682755,-20.814306,4.192209,-6.8034005,-14.453353,-2.8710644,-10.088502,1.1913041,1.101397,3.3856797,3.6004856,-3.3424401,-5.375123,7.2001214,-12.642791,105.588585,89.75546,6.8924184,25.20443,16.54842,15.059961,11.037911,4.7630544,8.238956,8.754354,8.7787895,7.860704,6.7453933,7.917495,9.869412,6.390642,8.74179,5.658047,6.615763,11.811918
Snare,-207.76181,83.409225,-12.259336,44.357056,-30.342663,29.164736,-17.721554,2.5472953,-10.352548,3.2283108,-2.539082,5.494349,-7.839612,3.4465652,-4.9928074,6.0267153,-7.829059,0.87137246,-8.377539,2.3904877,100.177986,74.81736,14.222568,11.829541,18.296038,9.246477,13.059939,9.494307,8.9120655,10.128196,7.155869,11.419596,6.33343,4.554712,5.278873,5.136529,3.4564128,6.832507,5.3834176,5.119649
Snare,-201.07771,225.6384,-1.7993821,22.290672,-17.72344,1.5711039,-4.897623,-5.0612535,-4.219885,1.9708169,-5.3084936,16.26176,20.662457,0.9665424,-1.2587618,6.059796,-4.7730117,-3.7301002,12.680185,-12.670727,23.265888,7.6482024,12.3942375,11.719446,12.686625,9.409913,8.287508,6.711184,4.381468,5.6720166,5.134824,5.941615,7.9818187,6.651166,4.163582,7.545009,6.705383,4.3101873,5.2806616,5.912819
